,T1-0,T1-1,T1-2,T1-3,T2-0,T2-1,T2-2,T2-3,T3-0,T3-1,T3-2,T3-3,V1-0,V1-1,V1-2,V1-3,V2-0,V2-1,V2-2,V2-3,V3-0,V3-1,V3-2,V3-3,V4-0,V4-1,V4-2,V4-3,V5-0,V5-1,V5-2,V5-3,V6-0,V6-1,V6-2,V6-3,V7-0,V7-1,V7-2,V7-3,V8-0,V8-1,V8-2,V8-3,lifePercent,lifetime,p1-0,p1-1,p1-2,p1-3,p2-0,p2-1,p2-2,p2-3,p3-0,p3-1,p3-2,p3-3,p4-0,p4-1,p4-2,p4-3,p5-0,p5-1,p5-2,p5-3,p6-0,p6-1,p6-2,p6-3,p7-0,p7-1,p7-2,p7-3
10,0.6726552430174071,0.7572698519962935,0.5604376984060545,0.6151651494610156,0.9313501182391145,0.8662044459881272,0.8719140699113052,1.0,0.5335236135086776,0.55246135124712,0.4315082487950889,0.3743099091782192,0.007535327943685234,0.037395423438772744,0.05058107886009822,0.05277137651811869,0.006459948320413434,0.01168831168831176,0.010362694300518286,0.020725388601036187,0.995886360824844,0.9934578878868913,0.9927989520916713,0.9999935115889903,0.34208544007951824,0.431151932198209,0.451632647702463,0.0055110157141372955,0.3232208329419783,0.38662673710142603,0.39151125261525505,0.995725704484679,0.13060548373809833,0.21871702401205068,0.2131101926406234,9.258896551667644e-06,0.9042685619502673,0.9647765229555021,0.954196895084538,2.8902969061513743e-07,0.02255671690203723,0.05475731698042715,0.3468880602617001,0.5289641520960011,0.5422993492407809,461.0,0.963716881313748,0.8994185566230538,0.8102810061062612,0.7911174336230321,0.13736398844947567,0.23786885003680952,0.3363485599997895,0.4358610411838032,0.9652490165122002,0.9081967150756393,0.8130613055829451,0.7937541428071051,0.08987641310395264,0.16969185189060484,0.2612634384389213,0.3578785049964968,0.21434644007150983,0.5517375700961605,0.21389111816593037,0.34871174157055157,0.8177515757254535,0.0003564776325582631,0.28093567356060706,0.9998591664204038,0.7856540328667287,0.4482423934632189,0.7860975246065154,0.6512886921071314
11,0.33531840905057764,0.40142200529102506,0.2203189082904499,0.2624536485796732,0.8669141533611239,0.728089066408184,0.8027479370321062,0.6796818735272231,0.23139142189011752,0.2759512435764434,0.20131788318767235,0.21801106716638138,0.012295952080966609,0.09767305526056737,0.09017511510833459,0.02238441421742864,0.04521963824289404,0.049350649350649485,0.034974093264248926,0.02202072538860126,0.9930736846406175,0.9955001361445588,0.9922877534898585,0.9999945933807548,0.4283552731018378,0.4678213784411406,0.43821024306047124,0.00520151416611496,0.41355985221305536,0.40372515893899924,0.3923109826960156,0.9956810634764417,0.24056129470422408,0.22589761370126302,0.20488096562185235,8.463631081543653e-06,0.906932072425527,0.9539910405701614,0.948077563189625,2.869290645537899e-07,0.017909075637954196,0.06603689854431609,0.40584533206744633,0.6729307098789208,0.5411255411255411,462.0,0.9859724823593741,0.9618610917516232,0.913452458901919,0.8864244852483825,0.1789212902773912,0.3021389956475925,0.4146646074790147,0.5297995534855806,0.9865381154621335,0.9652577901635638,0.916034442878691,0.8897342437058073,0.10526211277584611,0.18554525877455047,0.2669991932992056,0.3538653389715949,0.19598825686977847,0.5240004542126472,0.41586855829504554,0.30063177913636696,0.8177529184141451,0.00041762731443457766,0.34452085967067736,0.9998607943176061,0.8040132837083533,0.47598277862407706,0.584124149233228,0.6993731331445171
12,0.34277619134170256,0.4330866097614973,0.1553001154666687,0.26653051146221424,0.8960612009645933,0.7890487512461091,0.7632419382108392,0.7076209669210073,0.19861844220460853,0.23480183174361177,0.16652566170251334,0.15422546995092024,0.011388316886700493,0.0355820392302438,0.04659110587218678,0.04704603109058596,0.003875968992248213,0.006493506493506491,0.0038860103626940697,0.007772020725388523,0.997182447199116,0.9956043350148805,0.9963203666700708,0.9999955674969662,0.34040556683823836,0.377461108238184,0.38263689423234376,0.0046468359751637755,0.32297067701977955,0.3324253433566617,0.3236608406943576,0.9952285749462383,0.1633388277273184,0.17976664735011197,0.16269269957889906,6.749197510410956e-06,0.9310671007215586,0.9851587834818769,0.9799364009140031,2.965207078408344e-07,0.009444523976182274,0.016624448393751035,0.2219496836138387,0.424748608765017,0.5399568034557235,463.0,0.9780609066909288,0.9335973887654084,0.8649547172306424,0.8408365158348159,0.14623665501428548,0.25266128540896016,0.35316142060571926,0.4564072778358307,0.9790253919783012,0.9396980985958876,0.8679412425083575,0.8440220930269163,0.08938814020088687,0.1662237267514013,0.24950677396801593,0.33909948989898164,0.3393722930970726,0.5405376620049002,0.2421408503383154,0.3638868708178323,0.8177534210315173,0.00039902803945287917,0.3152490019645621,0.9998622350977527,0.6606281690322002,0.4594426491700317,0.7578484838435131,0.6361140931501311
13,0.3458634715958384,0.42248044153878894,0.23156441603054811,0.300381469056313,0.9148197951964788,0.7947663395299357,0.8485819550084275,0.7598040163483332,0.12210520785208125,0.2099982084543997,0.1598754210030119,0.18117098576485732,0.0021764094400127877,0.030556498503371055,0.029360051184961586,0.04518951822099591,0.003875968992248213,0.009090909090909318,0.010362694300518286,0.015544041450777429,0.9943659726454673,0.9963153564590069,0.9969220657300063,0.9999957617076107,0.2890338878966598,0.3511925325224206,0.35038813437237365,0.004361097213752741,0.31801636914329273,0.3402671891558833,0.3285533380739684,0.9952789784882201,0.1235338592092051,0.15978048989641552,0.14339319394362732,6.279128159858873e-06,0.8982970773476969,0.9670946577839026,0.9656925835807435,2.9302059254430124e-07,0.01871782759448452,0.06661965187902026,0.4332101025286364,0.6787850286604017,0.5376344086021505,465.0,0.9909651241532562,0.9765338565225458,0.936370418602033,0.9125916047701197,0.14747910919852225,0.24904541857431706,0.34318016327311585,0.43828651597393636,0.9912877276251677,0.9785970498932994,0.9389774652503481,0.9156416233321198,0.08516339520383731,0.14944197072728974,0.21592806859165845,0.28571402336391394,0.31337627065955254,0.577470273475064,0.22178294204573715,0.2674936000889751,0.817753736699878,0.0005607761107607365,0.32684625659288147,0.9998593432136771,0.6866242705066808,0.4225128265666348,0.7782059386191875,0.7325083473160964
14,0.2764699402062548,0.4067594394578162,0.2631371493297324,0.28282036228981045,0.8021216713553891,0.7390695127697987,0.8728897395650281,0.7658915824763887,0.30260259096872255,0.23168663374372986,0.17769939620340458,0.1613990628124054,0.012503781123362175,0.01864364639160352,0.018047702965219365,0.02758156658492971,0.0012919896640829925,0.010389610389610155,0.009067357512953213,0.012953367875647666,1.0,0.9968364503891566,0.9994479679068292,0.9999957959865909,0.4552055009608405,0.4178446611970855,0.4034218327496536,0.004734961526631946,0.3406724899156935,0.36752764766262436,0.3590668817230749,0.9954134840188672,0.15396625908710895,0.19447880283634675,0.16981788555125146,6.8544184185814285e-06,0.9250232554074855,0.9696977925401467,0.9607976533136459,2.9134869394698654e-07,0.05234027460835557,0.060637522081534743,0.419011644648214,0.7242116462761873,0.5364806866952789,466.0,0.9884924835777923,0.9694090402637573,0.9218490331528885,0.8803333736046765,0.1979104861297844,0.3326714734689484,0.45669435544174314,0.5940455638889266,0.9889044192009984,0.972088816788748,0.9246338302408729,0.8852124585216444,0.1153015589051859,0.200830350437097,0.2882490091286036,0.39243093153710173,0.1440143833667474,0.535928592831278,0.21265230662807294,0.30856707568992703,0.8177214615634916,0.00048765653814686463,0.3181782332628869,0.9998610346760151,0.8559877257660083,0.46405830318691077,0.7873388460294007,0.6914401860394542
15,0.2849065479566847,0.3759931606379986,0.19692977189845848,0.32741813537810144,0.8528726746921874,0.7698252413735063,0.828679753586774,0.8026409982051599,0.12600124156512552,0.14760057102666563,0.17312104158121966,0.20412679944730214,0.009002444588647842,0.046357114983823104,0.06671357586551581,0.06460238793619444,0.005167958656330823,0.0025974025974024426,0.007772020725388523,0.014248704663212356,0.9975886095580419,0.993704135269713,0.9956293984551648,0.9999940176022231,0.23977944318306055,0.3469693020642964,0.36974462313762146,0.004827966470272432,0.26351508247111044,0.3149284085957734,0.3259227665876503,0.9954029665975833,0.08477697574731567,0.15040586526937746,0.15503042322469163,7.324939662448712e-06,0.9096883800108339,0.9787872392118341,0.9737190630936676,2.9336559048039614e-07,0.025007452098477125,0.048194508181180123,0.31297810194074693,0.5452275879054754,0.5341880341880342,468.0,0.9803214337789776,0.9436244517790069,0.877204705934429,0.8525878232560872,0.12822165876783903,0.22080111576248743,0.3120526707994206,0.4060303834727534,0.9811424554925651,0.9486815000782421,0.8803116003876609,0.855861818736891,0.07813131893727442,0.14424793584756299,0.22040930346936433,0.30286037328361254,0.14521935176836834,0.5382009885401065,0.28836910620473516,0.3270048249146083,0.8177203213280344,0.00041850113455595703,0.32978757385779905,0.9998607554116213,0.8547810217786023,0.4617763498285627,0.7116199198208586,0.6729948328294201
16,0.32653337263429333,0.43929519240872933,0.23998748246856066,0.37276365717367893,0.845665131348581,0.8263250469805006,0.8644139265035758,0.8782589340855993,0.12341806572566132,0.23066260390784651,0.16840041583901189,0.24878740036320024,0.002963154553089764,0.03480881233255151,0.0427146825491544,0.051445146941256174,0.003875968992248213,0.010389610389610539,0.012953367875647666,0.023316062176165952,0.9990606975164091,0.997740449469178,0.9966168223952866,0.9999976999455767,0.31295758845941124,0.4478327615953257,0.4605436403966327,0.005947941283994273,0.34291437817641074,0.41351370197301157,0.4084696933304179,0.9959770807258463,0.13453066958384918,0.24073889233612736,0.22269332080460358,1.0572537417902675e-05,0.8920798922505102,0.953996756397184,0.9433476963008022,2.8339059894583023e-07,0.035031941618606226,0.06061469987279629,0.38699653333931816,0.5888629384435289,0.5307855626326964,471.0,0.9575354614017557,0.8879230269680157,0.796676430497057,0.7747952342741368,0.20218332766335634,0.3428877323686864,0.4743711262526608,0.6069463920313293,0.9593152573014383,0.8973710009454615,0.7989921646465363,0.7775334882324667,0.12977750948142036,0.23538159307045545,0.3482041809232411,0.46622607107957087,0.1581220051020963,0.5735417078671181,0.19701005041370567,0.35323276358799693,0.8177410065199364,0.0004012379931158831,0.251639735181946,0.9998587283818737,0.8418801841957341,0.4264492399095236,0.8029812856232519,0.6467742170902279
17,0.34205159747191977,0.36702873677252246,0.2263677160900773,0.31290074155814546,0.905628544707828,0.7849522721475697,0.8444659549506243,0.8384002113037942,0.1425170200502236,0.14252937172839256,0.1843686230780521,0.15175165255277157,0.004275059091270932,0.03526617044773674,0.045377292751188715,0.05259200014959144,0.003875968992247831,0.0,0.012953367875647666,0.011658031088082976,0.9955605763937252,0.9924062679391535,0.9960479599036381,0.9999891185848306,0.29079022234234314,0.35519108056375936,0.4001849295229099,0.005235343773032152,0.3256773057947337,0.3470233859511091,0.37228429800245083,0.995728904562966,0.11899969268220548,0.15768147763692758,0.17800939680700423,8.395463223048734e-06,0.889173363718844,0.9590044298470244,0.9528957207165779,2.8463048686135807e-07,0.045745338516074575,0.10282745033687482,0.4738702645076225,0.8123993149828012,0.5241090146750524,477.0,0.9568716876512593,0.8803193542758488,0.7829759022192931,0.749116847236966,0.16353333555212204,0.2820756279206135,0.39493185552763754,0.5236180948906691,0.9588215252790339,0.8907253453459303,0.7855277191859634,0.7532830984085783,0.10756545507489042,0.20221055106954233,0.30664609173990504,0.4316382339353495,0.16819823295218025,0.5682229537468443,0.20243329982135755,0.37375570575164946,0.8177459878726606,0.00037287990793957905,0.25555304907167925,0.9998589598718864,0.8318029763464759,0.43176224770110205,0.7975564346501153,0.6262476888784502
18,0.3202926597062307,0.4248798787887771,0.23785658159544856,0.30218368277420754,0.8924373332832998,0.798616757858222,0.8621432796942157,0.8291324400008793,0.20611654319614497,0.20972698683857016,0.1483094814285666,0.14358948761628343,0.01324109916659503,0.038182789060332976,0.0522188498273307,0.05289182011732713,0.9806201550387597,0.987012987012987,0.9779792746113991,0.9779792746113991,0.9975369862386214,0.9972610761353408,0.9974426113093597,0.9999980815454891,0.32538021290738117,0.37546470115704733,0.3710753709600515,0.00438101553572645,0.31787585216384645,0.3327634364713894,0.3227042875871749,0.9951707628274213,0.14566016804758092,0.17478181679121196,0.15378456060310547,6.1420796608762365e-06,0.9186683705314275,0.9821484620977119,0.976170563576965,2.9589016886489095e-07,0.0,0.03041639470676722,0.2717776607592722,0.514861553188583,0.5230125523012552,478.0,1.0,1.0,0.9786325550295045,0.9344039976205452,0.17683537232875524,0.29632987798704025,0.4014718266070951,0.5253550071646836,1.0,1.0,0.9809471636876441,0.9394574906898292,0.09856989437185676,0.16896245967265291,0.2338813570524747,0.3200802531041445,1.0,0.4930393619441261,0.1683981058675297,0.26311566742275033,0.8177539132013845,0.00038075451358035134,0.3081333889480687,0.9998608812658885,0.0,0.5069407624037733,0.8315913576183714,0.7368897285489336
19,0.31388800828365204,0.45327820314825223,0.27899144290306876,0.27485275618292393,0.8695138029677656,0.849887293609637,0.889293942350775,0.7735239413903418,0.26982754997699343,0.2585501410282475,0.18229088491012815,0.14574703539216297,0.030745330661514057,0.0451413989798194,0.05737020085043786,0.032832204918662344,0.9883720930232558,0.0038961038961040483,0.006476683937823833,0.9909326424870468,0.9987793495045774,0.997577358358495,0.9978685520783951,0.999996100365133,0.35426354182596886,0.38022354229819755,0.38320742194153,0.004550322971601055,0.3125422937051986,0.3367540850183751,0.3350601313268197,0.99525641663038,0.1344908497389483,0.17639012001687351,0.16147898912725533,6.494882890264577e-06,0.9233650794521423,0.9834446539058593,0.9736209470901497,2.948835512702677e-07,0.02673598103287548,0.04556970050913634,0.3055162427204403,0.5643058099027178,0.5208333333333334,480.0,0.9813810099884951,0.9518647275721029,0.8965337296897613,0.8739593027226924,0.13526872701591644,0.22965405710657644,0.31969358649424817,0.4119023251599916,0.9821205089021485,0.9559497750842951,0.8990916635664947,0.876849057995899,0.08182498700554569,0.14677417905416085,0.2177958905212809,0.2939309967050324,0.2899334560413263,0.537265745950235,0.3101972185570406,0.2899313273186377,0.8177533789932279,0.0004392525833905529,0.33579016177076376,0.9998588940451049,0.7100668248241293,0.4627122852637137,0.6897922294949145,0.7100692060182549
